Player Alias,Poker Site,Hands,Net Won,VP$IP,PFR,3Bet,"Postflop
Agg%",W$WSF%,WTSD%,"Won $
at SD",Wins,Losses,Vs. Player
Player 27706,2,69,-17.59,0.623188397,0.217391301,0.148148143,0.317073167,0.314285705,0.457142844,0.31249998,,,
Player 27707,2,226,20.49,0.650442475,0.008849557,0.021505376,0.227272727,0.363636361,0.371212118,0.510204071,,,
Player 27708,2,238,19.75,0.205882352,0.084033613,0.021978022,0.447368415,0.56410255,0.25641025,0.79999992,,,
Player 27709,2,87,-4.56,0.149425286,0.12643678,0.071428569,0.166666639,0,0.333333222,0,,,
Player 27710,19,49,-8.87,0.42857142,0.102040814,0.055555552,0.290322571,0.388888867,0.22222221,0.749999813,,,
Player 27711,19,176,24.92,0.096590909,0.096590909,0.084745761,0.31249998,0.749999906,0.249999969,0.9999995,3,9,-3.65
Player 27712,2,41,-0.98,0.341463406,0.07317073,0,0.25925925,0.538461497,0.384615355,0.19999996,,,
Player 27713,1,191,-13.37,0.30366492,0.104712041,0,0.242105261,0.358490559,0.169811318,0.444444395,,,
Player 27714,1,100,-16.35,0.449999996,0.119999999,0.032258063,0.386666662,0.5135135,0.297297289,0.363636331,,,
Player 27715,19,122,13.45,0.213114752,0.114754097,0,0.39999999,0.363636347,0.181818174,0.499999875,5,5,-1.67
Player 27716,2,279,-25.75,0.096774193,0.071684588,0,0.149999993,0.090909083,0.272727248,0,6,6,1.65
Player 27717,2,1356,44.11,0.170353982,0.101769911,0.037344398,0.238372092,0.401129941,0.288135592,0.607843125,,,
Player 27718,2,261,-53.44,0.287356321,0.030651341,0.014285714,0.152284263,0.513513507,0.540540533,0.474999988,,,
Player 27719,2,44,-0.31,0.295454539,0.022727272,0,0.23999999,0.384615355,0.384615355,0.59999988,,,
Player 27720,2,201,-19.25,0.363184078,0.064676617,0.015384615,0.333333331,0.415384609,0.276923073,0.333333315,,,
Player 27721,1,187,-32.49,0.48128342,0.133689839,0.038461538,0.326797383,0.44594594,0.297297293,0.40909089,,,
Player 27722,1,356,-19.34,0.207865168,0.073033708,0.02919708,0.322147649,0.432835814,0.328358204,0.454545434,,,
Player 27723,19,55,3.31,0.345454539,0.072727271,0,0.333333325,0.499999972,0.388888867,0.428571367,,,
Player 27724,2,78,-48.22,0.307692304,0.205128202,0.039999998,0.307692296,0.384615355,0.384615355,0.19999996,,,
Player 27725,2,229,27.03,0.161572052,0.122270742,0.025316455,0.43902438,0.521739108,0.217391295,0.79999984,10,12,-0.39
Player 27726,1,190,-53.16,0.521052629,0.094736842,0.072727271,0.391534389,0.51086956,0.347826083,0.374999988,,,
Player 27727,2,1034,27.12,0.092843327,0.088974855,0.032448377,0.348214283,0.393442617,0.262295078,0.624999961,18,12,1.56
Player 27728,2,90,22.71,0.377777774,0.188888887,0.153846148,0.608695639,0.571428551,0.178571422,0.39999992,,,
Player 27729,2,147,-45.74,0.551020404,0.204081631,0.052631578,0.304054052,0.461538454,0.369230764,0.333333319,,,
Player 27730,1,46,12.28,0.347826079,0.15217391,0,0.559999978,0.76923071,0.076923071,0,,,
Player 27731,2,168,-29.92,0.333333331,0.005952381,0,0.495238091,0.490566028,0.283018863,0.399999973,,,
Player 27732,1,430,30.72,0.16744186,0.051162791,0.008196721,0.260869563,0.442622944,0.262295078,0.812499949,,,
Player 27733,2,205,-18.28,0.190243902,0.180487804,0.051282051,0.489795908,0.43478259,0.478260849,0.363636331,,,
Player 27734,19,187,7.26,0.192513368,0.069518716,0.028985507,0.228070171,0.444444428,0.296296285,0.874999891,,,
Player 27735,1,69,-12.2,0.173913041,0.101449274,0.074074071,0.176470578,0.222222198,0.222222198,0,,,
Player 27736,2,53,0.4,0.094339621,0.037735848,0,0.411764682,0.833333194,0.333333278,0.49999975,,,
Player 27737,1,98,-9.14,0.224489794,0.122448978,0.058823528,0.349999991,0.39999998,0.449999978,0.222222198,,,
Player 27738,2,40,-10.01,0.324999992,0.049999999,0,0.230769222,0.266666649,0.066666662,0,,,
Player 27739,2,75,-30.15,0.373333328,0.026666666,0,0.057971014,0.32142856,0.464285698,0.461538426,,,
Player 27740,2,139,-7.41,0.15827338,0.100719424,0,0.289473677,0.611111077,0.388888867,0.428571367,,,
Player 27741,19,79,34.82,0.430379741,0.101265822,0.038461537,0.339622635,0.428571413,0.392857129,0.727272661,,,
Player 27742,1,43,-20,0.279069761,0.232558134,0.052631576,0.299999985,0.444444395,0.444444395,0.249999938,,,
Player 27743,2,431,20.27,0.394431554,0.118329466,0.043478261,0.225396825,0.460992905,0.411347515,0.482758612,,,
Player 27744,2,115,-15.79,0.443478257,0.034782608,0.041666666,0.425287351,0.49999999,0.259999995,0.307692284,,,
Player 27745,19,1329,-45.98,0.161775771,0.066967645,0.014644351,0.341379309,0.429487177,0.224358973,0.542857127,51,33,8.45
Player 27746,2,90,-0.79,0.233333331,0.044444444,0,0.38235293,0.549999973,0.249999988,0.79999984,,,
Player 27747,19,92,6.71,0.184782607,0.076086956,0,0.416666649,0.384615355,0,0,,,
Player 27748,1,168,-4.09,0.529761902,0.107142857,0.017241379,0.271676299,0.337349394,0.385542164,0.437499986,,,
Player 27749,2,83,-9.97,0.301204816,0.024096385,0.079999997,0.326530606,0.439999982,0.23999999,0.333333278,,,
Player 27750,1,85,21.27,0.329411761,0.176470586,0.043478259,0.350877187,0.461538444,0.346153833,0.777777691,,,
Player 27751,2,68,-26.34,0.602941168,0.132352939,0.115384611,0.205128202,0.289473677,0.315789465,0.416666632,,,
Player 27752,2,62,-12.35,0.258064512,0.096774192,0.052631576,0.192307685,0.307692284,0.230769213,0,,,
Player 27753,2,407,26.71,0.186732186,0.142506142,0.071895424,0.352941173,0.509803912,0.254901956,0.615384568,,,
Player 27754,2,129,-18.87,0.232558138,0.155038758,0.02173913,0.341463406,0.333333317,0.333333317,0.57142849,,,
Player 27755,19,70,-15.51,0.514285707,0.028571428,0,0.242857139,0.38235293,0.38235293,0.538461497,,,
Player 27756,19,45,-26.04,0.399999991,0.044444443,0,0.307692296,0.374999977,0.062499996,0,,,
Player 27757,2,349,-0.53,0.137535816,0.100286533,0.043103448,0.413333328,0.56410255,0.25641025,0.49999995,,,
Player 27758,19,2623,-80.52,0.301563096,0.138391155,0.027149321,0.396984924,0.465328466,0.206204379,0.477876102,89,116,9.71
Player 27759,1,144,-1.97,0.312499998,0.090277777,0,0.342105259,0.432432421,0.378378368,0.428571398,,,
Player 27760,1,43,-23.05,0.418604641,0.186046507,0.09999999,0.378378368,0.31249998,0.374999977,0.166666639,,,
Player 27761,2,82,-11.72,0.146341462,0.060975609,0.029411764,0.228571422,0.249999984,0.562499965,0.444444395,,,
Player 27762,2,50,0.27,0.419999992,0.079999998,0,0.294117638,0.533333298,0.533333298,0.624999922,,,
Player 27763,2,101,56.77,0.47524752,0.17821782,0.041666665,0.343283577,0.486486473,0.270270263,0.59999994,,,
Player 27764,2,176,-50.63,0.284090907,0.096590909,0.046874999,0.315217388,0.463414623,0.463414623,0.368421033,,,
Player 27765,2,258,-39.33,0.45348837,0.178294573,0.159999998,0.45238095,0.472222218,0.324074071,0.342857133,,,
Player 27766,2,205,67.65,0.380487803,0.199999999,0.039999999,0.452991449,0.568965507,0.34482758,0.699999965,,,
Player 27767,19,77,-6.47,0.389610385,0,0,0.396551717,0.423076907,0.269230759,0.428571367,,,
Player 27768,19,61,19.75,0.229508193,0.229508193,0.076923074,0.695652144,0.69999993,0.39999996,0.749999813,,,
Player 27769,2,96,-15.33,0.427083329,0.229166664,0.111111107,0.287878784,0.48484847,0.303030294,0.59999994,,,
Player 27770,2,1220,-192.81,0.26147541,0.11557377,0.052752293,0.415032679,0.51202749,0.230240549,0.35820895,,,
Player 27771,2,116,-6.83,0.172413792,0.120689654,0.109090907,0.115384611,0.39999996,0.59999994,0.333333278,,,
Player 27772,2,49,-10,0.387755094,0.183673466,0.285714265,0.289473677,0.59999996,0.399999973,0.499999917,,,
Player 27773,1,75,1.8,0.359999995,0.053333333,0,0.369565209,0.399999984,0.119999995,0.999999667,,,
Player 27774,19,65,-13.74,0.446153839,0.092307691,0,0.21568627,0.307692296,0.307692296,0.374999953,,,
Player 27775,19,94,-17.06,0.42553191,0.223404253,0.027027026,0.212499997,0.499999986,0.444444432,0.562499965,,,
Player 27776,2,74,2.36,0.32432432,0.054054053,0.033333332,0.282051275,0.363636347,0.27272726,0.833333194,,,
Player 27777,2,152,-26.99,0.414473681,0.078947368,0,0.242718444,0.448979583,0.367346931,0.555555525,,,
Player 27778,1,84,-9.48,0.488095232,0.035714285,0.032258063,0.25396825,0.437499986,0.249999992,0.374999953,,,
Player 27779,19,96,18.67,0.291666664,0.062499999,0,0.456140343,0.571428551,0.285714276,0.874999891,,,
Player 27780,2,61,-16.26,0.311475405,0.163934424,0,0.32142856,0.249999984,0.124999992,0,,,
Player 27781,2,41,-27.79,0.585365839,0.43902438,0.333333311,0.391304339,0.349999983,0.449999978,0.222222198,,,
Player 27782,1,187,-3.58,0.288770052,0.14973262,0,0.368421049,0.392156855,0.274509799,0.642857097,,,
Player 27783,2,299,-3.67,0.110367893,0.080267558,0.033613445,0.326086949,0.449999978,0.499999975,0.39999996,,,
Player 27784,2,48,-17.46,0.354166659,0,0,0.466666651,0.399999973,0.399999973,0.499999917,,,
Player 27785,2,146,-32.12,0.294520546,0.04109589,0,0.283582085,0.297297289,0.162162158,0.499999917,,,
Player 27786,2,72,28.36,0.52777777,0.166666664,0.041666665,0.323076918,0.468749985,0.281249991,0.555555494,,,
Player 27787,2,45,-11.98,0.333333326,0.066666665,0,0.285714272,0.249999979,0.166666653,0.49999975,,,
Player 27788,1,186,19.48,0.22580645,0.112903225,0.055555555,0.428571423,0.512195109,0.268292676,0.545454496,,,
Player 27789,19,110,-2.68,0.190909089,0.127272726,0.024999999,0.222222214,0.428571398,0.357142832,0.59999988,7,3,3.75
Player 27790,1,48,-17.5,0.416666658,0.249999995,0.363636347,0.187499994,0.411764682,0.29411763,0.39999992,,,
Player 27791,2,50,15.29,0.51999999,0.079999998,0.157894729,0.255319144,0.43478259,0.217391295,0.59999988,,,
Player 27792,19,55,9.27,0.199999996,0.145454543,0,0.388888867,0.555555494,0.222222198,0.9999995,,,
Player 27793,2,47,5.7,0.297872334,0.170212762,0,0.466666636,0.666666593,0.111111099,0.999999,,,
Player 27794,2,1052,-80.83,0.209125475,0.092205323,0.013623978,0.208672086,0.33695652,0.331521737,0.508196713,,,
Player 27795,2,158,17.35,0.42405063,0.11392405,0,0.458333329,0.480769222,0.230769226,0.666666611,,,
Player 27796,2,238,2.35,0.231092436,0.117647058,0.011235955,0.153153152,0.382978715,0.425531906,0.549999973,,,
Player 27797,19,184,-4.53,0.309782607,0.130434782,0.118421051,0.407407402,0.456521729,0.28260869,0.461538426,5,11,-0.1
Player 27798,2,56,-16.34,0.285714281,0.160714283,0.124999992,0.304347813,0.384615355,0.307692284,0.249999938,,,
Player 27799,19,591,-12.59,0.203045685,0.133671743,0.043269231,0.309210524,0.386363632,0.204545452,0.611111077,24,18,5.05
Player 27800,19,115,37.15,0.313043476,0.147826086,0,0.359374994,0.571428551,0.428571413,0.666666611,4,10,-1.7
Player 27801,1,46,-3.49,0.369565209,0.02173913,0,0.147058819,0.235294104,0.29411763,0.59999988,,,
Player 27802,19,620,47.33,0.180645161,0.111290322,0.034482758,0.2748538,0.4047619,0.261904759,0.545454521,14,16,-7.2
Player 27803,2,119,27.92,0.495798315,0.151260503,0,0.289719623,0.45283018,0.301886787,0.437499973,,,
Player 27804,1,57,31.97,0.561403499,0.017543859,0,0.298507458,0.466666651,0.466666651,0.642857097,,,
Player 27805,2,120,10.91,0.141666665,0.133333332,0.047619046,0.818181744,0.714285612,0.142857122,0.999999,,,
Player 27806,2,85,-6.94,0.282352938,0.058823529,0,0.204081628,0.43478259,0.173913036,0.749999813,,,
Player 27807,2,176,33.06,0.386363634,0.017045454,0,0.294117645,0.51724137,0.327586201,0.789473643,,,
Player 27808,2,42,-42.45,0.428571418,0.023809523,0.062499996,0.205882347,0.187499988,0.31249998,0.19999996,,,
Player 27809,1,453,27.9,0.156732891,0.075055187,0.036585366,0.396694212,0.492063484,0.238095234,0.59999996,,,
Player 27810,2,43,2.24,0.255813948,0.116279067,0,0.230769213,0.714285612,0.285714245,0.9999995,,,
Player 27811,1,318,-7.76,0.125786163,0.053459119,0.008474576,0.25396825,0.424242411,0.333333323,0.454545413,,,
Player 27812,2,102,-69.41,0.73529411,0.215686272,0,0.384105958,0.455882346,0.323529407,0.40909089,,,
Player 27813,1,64,-4.65,0.312499995,0.109374998,0,0.147058819,0.29411763,0.29411763,0.39999992,,,
Player 27814,2,196,-8.52,0.198979591,0.12755102,0,0.490909082,0.519999979,0.479999981,0.416666632,,,
Player 27815,2,1261,-59.01,0.201427438,0.110229976,0.015555556,0.299771166,0.419047617,0.338095236,0.507042246,,,
Player 27816,2,221,-31.02,0.289592759,0.135746606,0.044776119,0.488372089,0.571428561,0.428571421,0.458333314,,,
Player 27817,19,41,-4.92,0.195121946,0.024390243,0.071428566,0.149999993,0.374999953,0.374999953,0.333333222,,,
Player 27818,19,101,3.5,0.38613861,0.0990099,0.045454543,0.344262289,0.352941166,0.235294111,0.249999969,,,
Player 27819,2,69,16.73,0.173913041,0.130434781,0,0.315789457,0.333333296,0.222222198,0.49999975,,,
Player 27820,2,74,26.6,0.189189187,0.108108107,0,0.333333322,0.615384568,0.153846142,0.9999995,,,
Player 27821,2,7630,-92.37,0.144823067,0.118741809,0.069459757,0.311752287,0.394957983,0.306722689,0.502283103,,,
Player 27822,1,202,8.79,0.242574256,0.128712871,0.045454545,0.22222222,0.348837201,0.348837201,0.533333298,,,
Player 27823,2,129,-13.96,0.201550386,0.015503876,0.02173913,0.259259254,0.370370357,0.25925925,0.428571367,,,
Player 27824,1,65,-9.21,0.246153842,0.138461536,0.058823526,0.359999986,0.363636331,0.454545413,0.19999996,,,
Player 27825,2,9772,37.72,0.108370855,0.09476054,0.056105611,0.324528302,0.428571428,0.298969072,0.527093593,,,
Player 27826,2,8039,-39.94,0.131857196,0.117551934,0.062135256,0.404987102,0.456852791,0.277495769,0.506097558,,,
Player 27827,2,112,-6.7,0.205357141,0.017857143,0,0.4090909,0.68421049,0.421052609,0.499999938,,,
Player 27828,2,79,52.97,0.291139237,0.126582277,0,0.282051275,0.428571408,0.142857136,0.999999667,,,
Player 27829,1,121,-20,0.51239669,0.140495867,0.108108105,0.181102361,0.310344822,0.379310338,0.363636347,,,
Player 27830,19,1187,10.91,0.257792755,0.134793597,0.010781671,0.247689463,0.330882352,0.25367647,0.449275356,52,49,-3.23
Player 27831,2,155,46.34,0.419354836,0.290322579,0.018181818,0.41237113,0.479166657,0.229166662,0.636363579,,,
Player 27832,19,2555,-79.98,0.144031311,0.072798434,0.02408377,0.277227722,0.344709896,0.177474402,0.557692297,75,48,39.53
Player 27833,1,74,11.12,0.432432427,0.148648647,0,0.466666659,0.5151515,0.242424235,0.624999922,,,
Player 27834,2,43,0.27,0.325581388,0.06976744,0.066666662,0.291666655,0.499999964,0.214285699,0.666666444,,,
Player 27835,19,104,-15.07,0.365384612,0.048076923,0.025641025,0.144927534,0.305555547,0.305555547,0.454545413,5,6,-6.26
Player 27836,1,5838,73.47,0.150393971,0.108256252,0.032868526,0.371806167,0.412225705,0.205329153,0.465648851,14,5,2.75
Player 27837,2,48,-28.54,0.729166651,0.14583333,0.052631576,0.403508765,0.535714267,0.285714276,0.249999969,,,
Player 27838,1,161,-8.16,0.322981364,0.080745341,0.019607843,0.22772277,0.333333326,0.354166659,0.352941156,,,
Player 27839,2,42,-8.68,0.261904756,0.119047616,0.09999999,0.22222221,0.249999969,0.374999953,0.333333222,,,
Player 27840,2,576,-60.6,0.192708333,0.119791666,0.025906736,0.379310342,0.361111106,0.31944444,0.304347813,,,
Player 27841,2,235,-25.22,0.417021275,0.106382978,0.014705882,0.170731706,0.333333329,0.357142853,0.399999987,,,
Player 27842,2,69,3.17,0.420289849,0.057971014,0,0.288135588,0.461538444,0.38461537,0.29999997,,,
Player 27843,1,61,-20.32,0.83606556,0.295081962,0,0.431372545,0.369565209,0.347826079,0.499999969,,,
Player 27844,2,1527,-99.4,0.347085789,0.055009823,0.021317829,0.288228823,0.434004473,0.25279642,0.371681413,,,
Player 27845,2,414,-60.58,0.214975845,0.055555555,0.043478261,0.379746833,0.536585359,0.353658532,0.413793089,,,
Player 27846,1,48,1.12,0.416666658,0.14583333,0.071428566,0.289473677,0.352941156,0.352941156,0.333333278,,,
Player 27847,19,128,8.92,0.148437499,0.109374999,0,0.210526305,0.545454496,0.272727248,0.999999667,,,
Player 27848,2,238,6.35,0.243697478,0.159663865,0.038461538,0.279569889,0.477272716,0.318181811,0.571428531,,,
Player 27849,2,54,32.28,0.592592582,0.129629627,0,0.338983045,0.359999986,0.399999984,0.49999995,,,
Player 27850,19,40,-0.94,0.224999994,0.074999998,0,0.333333306,0.555555494,0.111111099,0.999999,,,
Player 27851,1,635,-26.34,0.264566929,0.028346457,0.019230769,0.188311688,0.293749998,0.193749999,0.548387079,,,
Player 27852,2,63,6.83,0.142857141,0.095238094,0.045454543,0.090909083,0.39999992,0.39999992,0.49999975,,,
Player 27853,19,154,42.67,0.227272726,0.142857142,0.103448274,0.423076915,0.571428551,0.107142853,0.666666444,5,12,-23.42
Player 27854,2,40,-23.57,0.39999999,0.049999999,0,0.357142844,0.230769213,0.307692284,0,,,
Player 27855,1,121,5.11,0.355371898,0.157024792,0.035714285,0.473684202,0.444444432,0.166666662,0.499999917,,,
Player 27856,2,129,26.16,0.348837207,0.178294572,0.05128205,0.362318835,0.548387079,0.419354825,0.615384568,6,12,4.67
Player 27857,2,1898,-41.04,0.105374078,0.099578504,0.041358936,0.24102564,0.351351348,0.234234232,0.423076907,,,
Player 27858,1,57,-12.72,0.298245609,0.228070171,0.105263152,0.391304331,0.461538426,0.230769213,0,,,
Player 27859,19,78,-36.4,0.397435892,0.012820513,0,0.434782599,0.538461518,0.230769222,0.166666639,,,
Player 27860,2,51,-22.88,0.392156855,0.35294117,0.210526305,0.529411734,0.333333296,0.333333296,0.333333222,,,
Player 27861,2,330,-44.79,0.124242424,0.090909091,0.032520325,0.409836059,0.393939382,0.181818176,0.166666639,16,9,10.86
Player 27862,19,188,-26.59,0.19680851,0.111702127,0.016949152,0.258620685,0.242424235,0.090909088,0.333333222,,,
Player 27863,19,112,7.91,0.160714284,0.116071428,0.057142856,0.451612889,0.437499973,0.062499996,0,,,
Player 27864,19,159,-34.93,0.289308174,0.075471698,0.018181818,0.287878784,0.315789465,0.263157888,0.29999997,6,8,3.31
Player 27865,2,48,-4.65,0.666666653,0.187499996,0.083333326,0.561403499,0.59999998,0.166666661,0.39999992,,,
Player 27866,19,1850,-128.67,0.165945946,0.103783784,0.012841091,0.248908296,0.334763947,0.248927038,0.413793096,63,52,10.55
Player 27867,2,94,-4.82,0.265957444,0.170212764,0.023809523,0.249999994,0.235294104,0.470588208,0.249999969,,,
Player 27868,19,374,1.26,0.160427807,0.122994652,0.055172413,0.294117643,0.435897425,0.179487175,0.57142849,11,12,-8
Player 27869,1,73,-17.2,0.356164379,0.136986299,0,0.245614031,0.23999999,0.559999978,0.428571398,,,
Player 27870,2,140,30.92,0.321428569,0.128571428,0.083333331,0.325581392,0.526315776,0.447368409,0.411764682,,,
Player 27871,19,42,-10.5,0.333333325,0.166666663,0,0.333333315,0.29999997,0.29999997,0.666666444,,,
Player 27872,2,337,62.73,0.204747774,0.118694362,0.024,0.240740739,0.359999993,0.359999993,0.44444442,,,
Player 27873,1,567,20.78,0.146384479,0.068783069,0.015544041,0.277777776,0.282051278,0.256410253,0.499999975,,,
Player 27874,1,169,-17.75,0.260355028,0.159763313,0.088888887,0.391752573,0.458333324,0.270833328,0.615384568,,,
Player 27875,1,56,13.47,0.357142851,0.107142855,0.058823526,0.487179475,0.555555525,0.388888867,0.857142735,,,
Player 27876,2,62,-38.3,0.596774184,0.096774192,0.105263152,0.425287351,0.499999986,0.499999986,0.333333315,,,
Player 27877,2,153,-39.36,0.450980389,0.143790849,0.068965516,0.327272724,0.449999993,0.233333329,0.214285699,,,
Player 27878,1,51,-20,0.392156855,0.058823528,0,0.384615375,0.368421033,0.210526305,0,,,
Player 27879,2,101,23.54,0.31683168,0.18811881,0.093749997,0.366666661,0.719999971,0.319999987,0.499999938,0,10,-7.62
Player 27880,2,253,-35.67,0.260869564,0.225296442,0.104651162,0.337662333,0.435897425,0.282051275,0.363636331,,,
Player 27881,2,140,19.72,0.157142856,0.042857143,0.017241379,0.236842099,0.499999975,0.149999993,0.999999667,,,
Player 27882,2,267,13.38,0.460674156,0.232209737,0.021052631,0.38914027,0.505154634,0.381443295,0.432432421,,,
Player 27883,1,40,11.8,0.39999999,0.074999998,0,0.370370357,0.749999938,0.416666632,0.59999988,,,
Player 27884,19,138,-39.58,0.282608694,0.115942028,0.116279067,0.390624994,0.314285705,0.199999994,0.142857122,,,
Player 27885,1,50,-11.41,0.279999994,0.039999999,0,0.344827574,0.399999973,0.333333311,0.19999996,,,
Player 27886,1,130,13.27,0.484615381,0.169230768,0.138888885,0.464912277,0.426229501,0.213114751,0.538461497,,,
Player 27887,2,134,-38.54,0.358208953,0.052238806,0,0.369565213,0.4090909,0.363636355,0.31249998,,,
Player 27888,2,89,-13.23,0.191011234,0.089887639,0,0.454545434,0.461538426,0.153846142,0.49999975,,,
Player 27889,2,46,-3.12,0.23913043,0.15217391,0.083333326,0.111111105,0.19999998,0.19999998,0.49999975,,,
Player 27890,19,351,38.44,0.287749287,0.116809116,0.00877193,0.346938773,0.371794867,0.230769228,0.277777762,14,14,1.8
Player 27891,2,14120,-127.46,0.133356941,0.092067989,0.035483871,0.253358925,0.352631579,0.27368421,0.46153846,,,
Player 27892,2,49,-15.86,0.57142856,0.040816326,0.062499996,0.099999998,0.370370357,0.481481464,0.615384568,,,
Player 27893,2,1672,73.52,0.167464115,0.150717703,0.057003257,0.371335504,0.467532464,0.29220779,0.533333321,,,
Player 27894,2,40,-10,0.199999995,0.024999999,0,0.045454543,0.249999969,0.624999922,0.39999992,,,
Player 27895,2,43,0,0.255813948,0.093023254,0,0.388888867,0.59999994,0.09999999,0,,,
Player 27896,2,73,-30.61,0.260273969,0.164383559,0.047619045,0.441176458,0.374999977,0.249999984,0,,,
Player 27897,1,558,-16.25,0.516129031,0.010752688,0.005882353,0.188006483,0.366300365,0.35164835,0.479166662,,,
Player 27898,1,67,9.08,0.328358204,0.134328356,0.045454543,0.384615375,0.526315762,0.421052609,0.499999938,,,
Player 27899,2,74,-2.13,0.12162162,0.08108108,0.074074071,0.272727248,0.39999992,0.39999992,0.49999975,,,
Player 27900,2,305,8.2,0.232786884,0.108196721,0,0.378151257,0.462962954,0.277777773,0.399999973,,,
Player 27901,2,91,9.75,0.659340652,0.054945054,0,0.495238091,0.579999988,0.239999995,0.666666611,,,
Player 27902,2,116,-7.47,0.525862064,0.241379308,0.133333329,0.346938772,0.64444443,0.422222213,0.368421033,,,
Player 27903,1,81,-4.37,0.32098765,0,0,0.488372082,0.454545434,0.27272726,0.666666556,,,
Player 27904,2,84,-15.12,0.095238094,0.059523809,0,0.59999996,0.249999969,0.124999984,0,,,
Player 27905,2,924,16.19,0.218614718,0.158008658,0.065934066,0.254980079,0.435483867,0.314516126,0.6153846,,,
Player 27906,1,199,21.39,0.356783918,0.070351758,0.014492753,0.305343509,0.471428565,0.242857139,0.58823526,,,
Player 27907,2,75,-23.12,0.546666659,0.173333331,0.076923074,0.304878045,0.435897425,0.333333325,0.461538426,,,
Player 27908,1,40,2.34,0.424999989,0.274999993,0,0.272727264,0.562499965,0.31249998,0.79999984,,,
Player 27909,2,54,16.13,0.277777773,0.129629627,0,0.590909064,0.69999993,0.39999996,0.749999813,,,
Player 27910,19,843,-191.79,0.199288256,0.167259786,0.10738255,0.29880478,0.399999997,0.269230767,0.428571416,23,35,2.91
Player 27911,2,47,-5.45,0.148936167,0.106382976,0,0.090909083,0.142857122,0.142857122,0,,,
Player 27912,2,88,28.41,0.27272727,0.159090907,0.037037036,0.545454529,0.714285663,0.428571398,0.666666556,,,
Player 27913,2,139,-32.82,0.48920863,0.064748201,0.02173913,0.246153844,0.477611933,0.298507458,0.649999968,,,
Player 27914,1,170,6.96,0.335294116,0.129411764,0.046874999,0.196969695,0.396551717,0.413793096,0.499999979,,,
Player 27915,1,429,22.1,0.296037295,0.114219114,0.014705882,0.412037035,0.490909086,0.27272727,0.366666654,,,
Player 27916,2,461,-22.62,0.214750542,0.062906724,0.006289308,0.313609466,0.433734935,0.216867467,0.388888867,,,
Player 27917,2,130,-27.77,0.323076921,0.199999998,0.018181818,0.32911392,0.48484847,0.5151515,0.411764682,,,
Player 27918,1,272,-14.64,0.209558823,0.069852941,0.010989011,0.149999999,0.333333327,0.315789468,0.555555525,,,
Player 27919,2,150,-62.84,0.386666664,0.139999999,0.099999998,0.368932035,0.437499991,0.333333326,0.437499973,,,
Player 27920,2,45,-3.64,0.311111104,0,0,0.151515147,0.384615355,0.615384568,0.624999922,,,
Player 27921,1,272,-22.41,0.227941176,0.051470588,0.011235955,0.41237113,0.333333326,0.208333329,0.19999998,,,
Player 27922,2,48,-23.31,0.583333321,0.104166664,0.071428566,0.366666661,0.357142844,0.392857129,0.272727248,,,
Player 27923,19,42,16.99,0.142857139,0.119047616,0,0.49999995,0.79999984,0.39999992,0.9999995,,,
Player 27924,19,151,-3.59,0.139072847,0,0,0.199999995,0.363636347,0.181818174,0.499999875,,,
Player 27925,19,54,2.23,0.2037037,0.185185182,0.142857133,0.31249998,0.333333296,0.111111099,0,,,
Player 27926,19,309,-4.96,0.323624594,0.100323624,0.063157894,0.161676646,0.310344824,0.287356319,0.479999981,,,
Player 27927,19,61,3.89,0.180327866,0.016393442,0,0.235294104,0.333333296,0.333333296,0.666666444,,,
Player 27928,19,111,32.74,0.243243241,0.08108108,0.022727272,0.301886787,0.461538444,0.38461537,0.79999992,,,
Player 27929,1,40,5.72,0.249999994,0.049999999,0.133333324,0.39999998,0.363636331,0.272727248,0.666666444,,,
Player 27930,19,94,-60.23,0.563829781,0.180851062,0.024999999,0.597938138,0.624999987,0.270833328,0.307692284,3,8,37.43
Player 27931,2,243,-19.86,0.337448558,0.065843621,0.034883721,0.314685312,0.447368415,0.236842102,0.44444442,,,
Player 27932,19,3455,19.01,0.106512301,0.077568741,0.018253968,0.24951267,0.357933578,0.250922508,0.588235285,90,60,-4.81
Player 27933,1,264,10.97,0.295454544,0.018939394,0,0.235294116,0.439024385,0.231707314,0.631578914,,,
Player 27934,2,67,-3.95,0.268656712,0.208955221,0,0.263157881,0.222222198,0.333333296,0.333333222,,,
Player 27935,1,41,-7.36,0.14634146,0.024390243,0,0.636363579,0.19999996,0.19999996,0,,,
Player 27936,2,525,44.09,0.396190475,0.217142857,0.035532995,0.209621992,0.297468353,0.221518986,0.428571416,,,
Player 27937,19,5927,161.77,0.143242787,0.116585119,0.03371869,0.348943985,0.418244405,0.232358003,0.585185181,186,155,-20.09
Player 27938,2,129,-3.22,0.077519379,0.062015503,0.040816326,0.416666632,0.285714245,0.142857122,0.999999,,,
Player 27939,2,107,-36.61,0.663551396,0.149532709,0.093749997,0.273885349,0.388059696,0.343283577,0.565217367,,,
Player 27940,19,74,8.17,0.135135133,0.054054053,0,0.238095227,0.39999996,0.39999996,0.749999813,,,
Player 27941,2,63,-5.57,0.396825391,0.063492062,0.045454543,0.279999994,0.291666655,0.08333333,0,,,
Player 27942,2,24792,-83.18,0.125161342,0.080751855,0.032141187,0.244063324,0.373361522,0.279915433,0.527190332,,,
